Order ID,Customer ID,Sales Person,Order Date,Ship Date,Order Priority,SKU Code,Order Quantity,Unit Sell Price,Unit Cost Price,Discount Percent,Shipping Amount,Ship Mode,Container,Cost,Discount Amount,Discount Cost,Total Discounted Cost
14503,C118,Mr Robert Carlton,2/5/2019,2/6/2019,Not Specified,SKU444,14,30.56,5,2%,2.99,Express Air,Small Box,427.84,8.5568,419.2832,422.2732
41926,C324,Mrs Gail Johnson,2/5/2019,2/6/2019,High,SKU729,17,6.48,1,8%,5.14,Regular Air,Small Box,110.16,8.8128,101.3472,106.4872
41926,C324,Miss Roseanna Marr,2/5/2019,2/5/2019,High,SKU935,43,34.76,17,0%,8.22,Regular Air,Small Box,1494.68,0,1494.68,1502.9
11719,C436,Mr Robert Carlton,2/5/2019,2/6/2019,Not Specified,SKU1101,3,500.97,123,6%,69.3,Delivery Truck,Jumbo Drum,1502.91,90.1746,1412.7354,1482.0354
11719,C436,Mrs Gail Johnson,2/5/2019,2/5/2019,Not Specified,SKU752,30,21.38,1,9%,8.99,Regular Air,Small Pack,641.4,57.726,583.674,592.664
11719,C436,Mr Robert Carlton,2/5/2019,2/5/2019,Not Specified,SKU1234,17,28.99,10,1%,8.59,Regular Air,Medium Box,492.83,4.9283,487.9017,496.4917
29028,C487,Miss Roseanna Marr,2/5/2019,2/7/2019,Critical,SKU1098,43,400.97,1,8%,14.7,Delivery Truck,Jumbo Drum,17241.71,1379.3368,15862.3732,15877.0732
21155,C555,Miss Roseanna Marr,2/5/2019,2/6/2019,High,SKU656,4,19.98,1,7%,5.97,Regular Air,Small Box,79.92,5.5944,74.3256,80.2956
29767,C278,Miss Roseanna Marr,2/5/2019,2/6/2019,High,SKU318,48,90.24,45,6%,0.99,Regular Air,Small Box,4331.52,259.8912,4071.6288,4072.6188
32007,C766,Miss Roseanna Marr,2/5/2019,2/9/2019,Low,SKU230,41,417.4,91,6%,75.23,Delivery Truck,Jumbo Box,17113.4,1026.804,16086.596,16161.826
46307,C397,Mr Robert Carlton,2/6/2019,2/6/2019,Medium,SKU732,32,19.98,6,5%,5.77,Regular Air,Small Box,639.36,31.968,607.392,613.162
46307,C397,Miss Roseanna Marr,2/6/2019,2/9/2019,Medium,SKU948,27,42.76,18,1%,6.22,Regular Air,Small Box,1154.52,11.5452,1142.9748,1149.1948
2053,C759,Mr Robert Carlton,2/6/2019,2/7/2019,Critical,SKU050,39,500.98,130,1%,126,Delivery Truck,Jumbo Drum,19538.22,195.3822,19342.8378,19468.8378
2053,C759,Mrs Gail Johnson,2/6/2019,2/8/2019,Critical,SKU1171,7,140.99,4,8%,4.2,Regular Air,Small Box,986.93,78.9544,907.9756,912.1756
27622,C540,Mr Robert Carlton,2/6/2019,2/7/2019,Medium,SKU237,4,320.64,29,9%,43.57,Delivery Truck,Jumbo Box,1282.56,115.4304,1167.1296,1210.6996
30497,C715,Mr Robert Carlton,2/6/2019,2/8/2019,Critical,SKU433,34,20.98,7,3%,8.83,Express Air,Small Box,713.32,21.3996,691.9204,700.7504
30497,C715,Miss Roseanna Marr,2/6/2019,2/8/2019,Critical,SKU663,31,5.98,1,6%,5.35,Regular Air,Small Box,185.38,11.1228,174.2572,179.6072
54882,C562,Miss Roseanna Marr,2/6/2019,2/9/2019,Critical,SKU534,17,4.98,2,2%,0.49,Regular Air,Small Box,84.66,1.6932,82.9668,83.4568
54882,C562,Mrs Gail Johnson,2/6/2019,2/8/2019,Critical,SKU768,2,36.55,18,3%,13.89,Regular Air,Wrap Bag,73.1,2.193,70.907,84.797
43110,C520,Mr Robert Carlton,2/6/2019,2/6/2019,High,SKU698,3,4.98,1,0%,5.02,Regular Air,Small Box,14.94,0,14.94,19.96
43110,C520,Mrs Gail Johnson,2/6/2019,2/8/2019,High,SKU1072,1,3499.99,1697,5%,24.49,Regular Air,Large Box,3499.99,174.9995,3324.9905,3349.4805
56711,C777,Mr Robert Carlton,2/6/2019,2/11/2019,Low,SKU617,25,48.04,15,1%,7.23,Regular Air,Small Box,1201,12.01,1188.99,1196.22
12066,C230,Mrs Gail Johnson,2/6/2019,2/7/2019,Medium,SKU1151,27,200.99,26,10%,8.08,Regular Air,Small Box,5426.73,542.673,4884.057,4892.137
57633,C709,Mrs Gail Johnson,2/6/2019,2/7/2019,High,SKU089,12,30.93,8,9%,3.92,Express Air,Small Pack,371.16,33.4044,337.7556,341.6756
39270,C315,Mrs Gail Johnson,2/6/2019,2/6/2019,High,SKU839,11,5.81,2,7%,3.37,Regular Air,Wrap Bag,63.91,4.4737,59.4363,62.8063
29953,C113,Mrs Gail Johnson,2/7/2019,2/10/2019,Critical,SKU339,42,14.45,6,2%,7.17,Regular Air,Small Box,606.9,12.138,594.762,601.932
21824,C206,Mrs Gail Johnson,2/7/2019,2/14/2019,Low,SKU128,37,90.98,36,4%,56.2,Express Air,Medium Box,3366.26,134.6504,3231.6096,3287.8096
31046,C271,Mr Robert Carlton,2/7/2019,2/8/2019,Critical,SKU1244,42,110.99,33,8%,2.5,Regular Air,Small Box,4661.58,372.9264,4288.6536,4291.1536
31046,C271,Mr Robert Carlton,2/7/2019,2/10/2019,Critical,SKU872,35,6.84,3,2%,4.42,Regular Air,Small Pack,239.4,4.788,234.612,239.032
34881,C135,Mrs Gail Johnson,2/7/2019,2/9/2019,Medium,SKU369,37,4.98,2,1%,4.95,Regular Air,Small Box,184.26,1.8426,182.4174,187.3674
1637,C020,Mrs Gail Johnson,2/7/2019,2/7/2019,Not Specified,SKU892,36,35.48,5,10%,35,Express Air,Large Box,1277.28,127.728,1149.552,1184.552
1637,C020,Mr Robert Carlton,2/7/2019,2/7/2019,Not Specified,SKU1059,10,99.99,11,7%,19.99,Regular Air,Small Box,999.9,69.993,929.907,949.897
1637,C020,Miss Roseanna Marr,2/7/2019,2/9/2019,Not Specified,SKU758,47,30.98,15,8%,8.99,Regular Air,Small Pack,1456.06,116.4848,1339.5752,1348.5652
22532,C131,Miss Roseanna Marr,2/8/2019,2/8/2019,Critical,SKU406,13,8.85,1,3%,5.6,Regular Air,Small Box,115.05,3.4515,111.5985,117.1985
57922,C318,Mrs Gail Johnson,2/8/2019,2/8/2019,Critical,SKU866,50,6.84,2,4%,8.37,Regular Air,Small Pack,342,13.68,328.32,336.69
15300,C124,Miss Roseanna Marr,2/8/2019,2/10/2019,High,SKU554,42,5.28,1,5%,5.06,Express Air,Small Box,221.76,11.088,210.672,215.732
15428,C705,Miss Roseanna Marr,2/9/2019,2/10/2019,Critical,SKU976,50,29.1,9,9%,4,Express Air,Small Box,1455,130.95,1324.05,1328.05
15428,C705,Miss Roseanna Marr,2/9/2019,2/12/2019,Critical,SKU1222,10,110.99,50,1%,8.99,Regular Air,Small Box,1109.9,11.099,1098.801,1107.791
51461,C313,Miss Roseanna Marr,2/10/2019,2/12/2019,Not Specified,SKU202,43,19.99,8,7%,11.17,Regular Air,Large Box,859.57,60.1699,799.4001,810.5701
33764,C769,Mrs Gail Johnson,2/10/2019,2/11/2019,Critical,SKU824,31,7.08,3,1%,2.35,Regular Air,Wrap Bag,219.48,2.1948,217.2852,219.6352
49892,C090,Mrs Gail Johnson,2/10/2019,2/10/2019,Low,SKU310,26,4.48,1,2%,49,Regular Air,Large Box,116.48,2.3296,114.1504,163.1504
21989,C461,Miss Roseanna Marr,2/10/2019,2/10/2019,Low,SKU147,9,12.07,2,3%,6.2,Regular Air,Wrap Bag,108.63,3.2589,105.3711,111.5711
21989,C461,Mrs Gail Johnson,2/10/2019,2/10/2019,Low,SKU1210,35,125.99,28,4%,4.2,Regular Air,Small Box,4409.65,176.386,4233.264,4237.464
28773,C549,Mrs Gail Johnson,2/10/2019,2/17/2019,Low,SKU1195,48,55.99,19,5%,5,Regular Air,Small Pack,2687.52,134.376,2553.144,2558.144
33764,C769,Miss Roseanna Marr,2/10/2019,2/12/2019,Critical,SKU930,4,120.33,30,0%,19.99,Regular Air,Small Box,481.32,0,481.32,501.31
33764,C769,Mr Robert Carlton,2/10/2019,2/11/2019,Critical,SKU1255,6,205.99,89,6%,8.99,Express Air,Small Box,1235.94,74.1564,1161.7836,1170.7736
6403,C393,Mrs Gail Johnson,2/11/2019,2/13/2019,Low,SKU952,41,419.19,103,0%,19.99,Regular Air,Small Box,17186.79,0,17186.79,17206.78
18244,C151,Miss Roseanna Marr,2/11/2019,2/13/2019,Critical,SKU061,1,140.81,7,0%,24.49,Regular Air,Large Box,140.81,0,140.81,165.3
34243,C761,Mrs Gail Johnson,2/11/2019,2/13/2019,High,SKU146,10,8.75,4,8%,8.54,Regular Air,Small Pack,87.5,7,80.5,89.04
34243,C761,Miss Roseanna Marr,2/11/2019,2/12/2019,High,SKU553,40,7.28,2,4%,11.15,Express Air,Small Box,291.2,11.648,279.552,290.702
34243,C761,Mrs Gail Johnson,2/11/2019,2/13/2019,High,SKU892,35,35.48,17,2%,35,Regular Air,Large Box,1241.8,24.836,1216.964,1251.964
46562,C048,Miss Roseanna Marr,2/12/2019,2/14/2019,Not Specified,SKU223,35,145.98,15,1%,46.2,Delivery Truck,Jumbo Box,5109.3,51.093,5058.207,5104.407
45156,C482,Miss Roseanna Marr,2/12/2019,2/12/2019,Low,SKU317,30,20.48,3,1%,6.32,Regular Air,Small Box,614.4,6.144,608.256,614.576
45156,C482,Mrs Gail Johnson,2/12/2019,2/19/2019,Low,SKU453,35,6.75,2,7%,2.99,Regular Air,Small Box,236.25,16.5375,219.7125,222.7025
45156,C482,Miss Roseanna Marr,2/12/2019,2/17/2019,Low,SKU510,14,12.53,1,8%,0.5,Regular Air,Small Box,175.42,14.0336,161.3864,161.8864
59045,C141,Mr Robert Carlton,2/13/2019,2/15/2019,Critical,SKU436,30,4.55,1,5%,1.49,Regular Air,Small Box,136.5,6.825,129.675,131.165
9537,C363,Mr Robert Carlton,2/13/2019,2/15/2019,Not Specified,SKU006,6,150.98,54,10%,66.27,Delivery Truck,Jumbo Box,905.88,90.588,815.292,881.562
9537,C363,Mrs Gail Johnson,2/13/2019,2/15/2019,Not Specified,SKU334,43,3.81,1,1%,5.44,Regular Air,Small Box,163.83,1.6383,162.1917,167.6317
49763,C099,Mr Robert Carlton,2/13/2019,2/14/2019,Critical,SKU492,8,5.68,2,2%,1.39,Regular Air,Small Box,45.44,0.9088,44.5312,45.9212
49763,C099,Mr Robert Carlton,2/13/2019,2/13/2019,Critical,SKU231,6,348.21,14,0%,84.84,Delivery Truck,Jumbo Box,2089.26,0,2089.26,2174.1
10245,C065,Mr Robert Carlton,2/13/2019,2/15/2019,Medium,SKU349,23,5.53,2,10%,6.98,Regular Air,Small Box,127.19,12.719,114.471,121.451
10245,C065,Mrs Gail Johnson,2/13/2019,2/14/2019,Medium,SKU042,20,122.99,45,4%,70.2,Delivery Truck,Jumbo Drum,2459.8,98.392,2361.408,2431.608
47015,C370,Mrs Gail Johnson,2/13/2019,2/14/2019,Not Specified,SKU256,19,286.85,91,6%,61.76,Delivery Truck,Jumbo Box,5450.15,327.009,5123.141,5184.901
7171,C035,Miss Roseanna Marr,2/13/2019,2/15/2019,Medium,SKU1172,28,65.99,21,0%,8.99,Regular Air,Small Box,1847.72,0,1847.72,1856.71
7171,C035,Mr Robert Carlton,2/13/2019,2/15/2019,Medium,SKU1184,17,20.99,1,2%,0.99,Regular Air,Wrap Bag,356.83,7.1366,349.6934,350.6834
10245,C065,Mr Robert Carlton,2/13/2019,2/14/2019,Medium,SKU007,27,100.98,34,6%,57.38,Delivery Truck,Jumbo Box,2726.46,163.5876,2562.8724,2620.2524
58500,C153,Mr Robert Carlton,2/14/2019,2/14/2019,Low,SKU1222,17,110.99,17,7%,8.99,Regular Air,Small Box,1886.83,132.0781,1754.7519,1763.7419
22849,C271,Mrs Gail Johnson,2/14/2019,2/15/2019,Not Specified,SKU378,27,11.7,5,8%,5.63,Regular Air,Small Box,315.9,25.272,290.628,296.258
22849,C271,Mrs Gail Johnson,2/14/2019,2/16/2019,Not Specified,SKU811,34,2.78,1,0%,1.34,Express Air,Wrap Bag,94.52,0,94.52,95.86
22849,C271,Mr Robert Carlton,2/14/2019,2/16/2019,Not Specified,SKU907,27,6.98,2,1%,9.69,Regular Air,Small Box,188.46,1.8846,186.5754,196.2654
22849,C271,Mrs Gail Johnson,2/14/2019,2/16/2019,Not Specified,SKU1166,25,205.99,62,5%,3,Regular Air,Small Box,5149.75,257.4875,4892.2625,4895.2625
45991,C302,Miss Roseanna Marr,2/14/2019,2/16/2019,Low,SKU008,1,100.98,38,10%,35.84,Delivery Truck,Jumbo Box,100.98,10.098,90.882,126.722
45991,C302,Mrs Gail Johnson,2/14/2019,2/18/2019,Low,SKU523,50,4.13,2,7%,0.5,Regular Air,Small Box,206.5,14.455,192.045,192.545
50276,C103,Miss Roseanna Marr,2/14/2019,2/15/2019,Not Specified,SKU779,34,11.55,5,5%,2.36,Regular Air,Wrap Bag,392.7,19.635,373.065,375.425
35494,C400,Mr Robert Carlton,2/14/2019,2/15/2019,Medium,SKU244,18,111.96,20,1%,69,Regular Air,Large Box,2015.28,20.1528,1995.1272,2064.1272
55808,C248,Mrs Gail Johnson,2/14/2019,2/16/2019,Not Specified,SKU042,6,122.99,9,0%,70.2,Delivery Truck,Jumbo Drum,737.94,0,737.94,808.14
55808,C248,Miss Roseanna Marr,2/14/2019,2/16/2019,Not Specified,SKU1138,45,20.99,6,3%,4.81,Regular Air,Medium Box,944.55,28.3365,916.2135,921.0235
45155,C622,Mr Robert Carlton,2/15/2019,2/22/2019,Low,SKU343,44,4.13,2,3%,5.34,Regular Air,Small Box,181.72,5.4516,176.2684,181.6084
45155,C622,Mrs Gail Johnson,2/15/2019,2/15/2019,Low,SKU885,35,3.14,1,5%,1.92,Regular Air,Wrap Bag,109.9,5.495,104.405,106.325
30981,C564,Miss Roseanna Marr,2/15/2019,2/19/2019,Low,SKU323,29,279.81,18,10%,23.19,Delivery Truck,Jumbo Drum,8114.49,811.449,7303.041,7326.231
30981,C564,Miss Roseanna Marr,2/15/2019,2/17/2019,Low,SKU071,22,180.98,47,9%,30,Delivery Truck,Jumbo Drum,3981.56,358.3404,3623.2196,3653.2196
5636,C226,Mrs Gail Johnson,2/15/2019,2/17/2019,Medium,SKU764,23,5.85,2,0%,2.27,Regular Air,Wrap Bag,134.55,0,134.55,136.82
14434,C753,Miss Roseanna Marr,2/15/2019,2/17/2019,Not Specified,SKU1103,39,119.99,10,2%,56.14,Delivery Truck,Jumbo Box,4679.61,93.5922,4586.0178,4642.1578
27105,C675,Miss Roseanna Marr,2/16/2019,2/17/2019,Not Specified,SKU498,37,5.98,2,1%,2.5,Regular Air,Small Box,221.26,2.2126,219.0474,221.5474
27105,C675,Mrs Gail Johnson,2/16/2019,2/17/2019,Not Specified,SKU166,2,10.4,2,0%,5.4,Regular Air,Small Pack,20.8,0,20.8,26.2
52868,C445,Mr Robert Carlton,2/16/2019,2/18/2019,Low,SKU1009,19,7.37,3,9%,5.53,Regular Air,Small Pack,140.03,12.6027,127.4273,132.9573
23426,C270,Mrs Gail Johnson,2/16/2019,2/18/2019,Critical,SKU1037,45,22.98,6,7%,1.99,Regular Air,Small Pack,1034.1,72.387,961.713,963.703
23426,C270,Mrs Gail Johnson,2/16/2019,2/17/2019,Critical,SKU882,12,2.52,1,9%,1.92,Regular Air,Wrap Bag,30.24,2.7216,27.5184,29.4384
49921,C170,Miss Roseanna Marr,2/17/2019,2/21/2019,Low,SKU1123,5,145.45,58,6%,17.85,Delivery Truck,Jumbo Drum,727.25,43.635,683.615,701.465
49921,C170,Miss Roseanna Marr,2/17/2019,2/19/2019,Low,SKU942,1,12.28,2,4%,6.13,Regular Air,Small Box,12.28,0.4912,11.7888,17.9188
10213,C232,Mrs Gail Johnson,2/17/2019,2/19/2019,High,SKU1046,12,39.98,11,4%,4,Regular Air,Small Box,479.76,19.1904,460.5696,464.5696
40386,C373,Mrs Gail Johnson,2/18/2019,2/20/2019,High,SKU535,28,98.31,35,0%,0.49,Express Air,Small Box,2752.68,0,2752.68,2753.17
36454,C051,Mrs Gail Johnson,2/18/2019,2/21/2019,Critical,SKU931,8,7.98,3,5%,6.5,Regular Air,Medium Box,63.84,3.192,60.648,67.148
16481,C601,Miss Roseanna Marr,2/18/2019,2/23/2019,Low,SKU281,50,56.96,15,0%,13.22,Regular Air,Small Box,2848,0,2848,2861.22
16481,C601,Mrs Gail Johnson,2/18/2019,2/23/2019,Low,SKU1117,47,442.14,22,8%,14.7,Delivery Truck,Jumbo Drum,20780.58,1662.4464,19118.1336,19132.8336
51777,C546,Miss Roseanna Marr,2/19/2019,2/20/2019,Medium,SKU391,4,896.99,294,8%,19.99,Regular Air,Small Box,3587.96,287.0368,3300.9232,3320.9132
51777,C546,Mrs Gail Johnson,2/19/2019,2/21/2019,Medium,SKU994,13,100.97,25,6%,7.18,Regular Air,Small Box,1312.61,78.7566,1233.8534,1241.0334
9696,C322,Miss Roseanna Marr,2/19/2019,2/21/2019,Not Specified,SKU453,15,6.75,3,2%,2.99,Regular Air,Small Box,101.25,2.025,99.225,102.215
9696,C322,Mrs Gail Johnson,2/19/2019,2/21/2019,Not Specified,SKU057,13,243.98,58,3%,43.32,Delivery Truck,Jumbo Drum,3171.74,95.1522,3076.5878,3119.9078
58117,C266,Miss Roseanna Marr,2/20/2019,2/21/2019,Critical,SKU885,42,3.14,1,4%,1.92,Regular Air,Wrap Bag,131.88,5.2752,126.6048,128.5248
40962,C503,Mrs Gail Johnson,2/20/2019,2/21/2019,Critical,SKU269,28,54.48,2,3%,0.99,Regular Air,Small Box,1525.44,45.7632,1479.6768,1480.6668
40962,C503,Mrs Gail Johnson,2/20/2019,2/21/2019,Critical,SKU1225,30,125.99,28,0%,8.99,Regular Air,Small Box,3779.7,0,3779.7,3788.69
7462,C463,Mr Robert Carlton,2/20/2019,2/21/2019,High,SKU751,3,22.01,8,7%,5.53,Express Air,Small Pack,66.03,4.6221,61.4079,66.9379
12486,C207,Miss Roseanna Marr,2/20/2019,2/21/2019,High,SKU007,31,100.98,35,8%,57.38,Delivery Truck,Jumbo Box,3130.38,250.4304,2879.9496,2937.3296
12486,C207,Miss Roseanna Marr,2/20/2019,2/21/2019,High,SKU319,42,40.98,8,4%,7.2,Regular Air,Small Box,1721.16,68.8464,1652.3136,1659.5136
21475,C307,Mrs Gail Johnson,2/20/2019,2/22/2019,Critical,SKU1055,39,14.48,1,6%,1.99,Regular Air,Small Pack,564.72,33.8832,530.8368,532.8268
21475,C307,Mr Robert Carlton,2/20/2019,2/21/2019,Critical,SKU230,15,417.4,171,6%,75.23,Delivery Truck,Jumbo Box,6261,375.66,5885.34,5960.57
49312,C218,Mr Robert Carlton,2/21/2019,2/22/2019,Critical,SKU674,30,4.98,1,0%,7.54,Regular Air,Small Box,149.4,0,149.4,156.94
49312,C218,Mr Robert Carlton,2/21/2019,2/23/2019,Critical,SKU207,19,107.53,51,9%,5.81,Express Air,Medium Box,2043.07,183.8763,1859.1937,1865.0037
3814,C750,Miss Roseanna Marr,2/21/2019,2/27/2019,Low,SKU906,43,28.28,2,4%,13.99,Express Air,Medium Box,1216.04,48.6416,1167.3984,1181.3884
5347,C441,Mrs Gail Johnson,2/21/2019,2/23/2019,Medium,SKU1201,7,85.99,2,4%,1.25,Regular Air,Small Pack,601.93,24.0772,577.8528,579.1028
5347,C441,Miss Roseanna Marr,2/21/2019,2/24/2019,Medium,SKU1203,39,7.99,1,5%,5.03,Regular Air,Medium Box,311.61,15.5805,296.0295,301.0595
5347,C441,Mrs Gail Johnson,2/21/2019,2/22/2019,Medium,SKU1213,1,205.99,47,1%,5.26,Regular Air,Small Box,205.99,2.0599,203.9301,209.1901
33794,C666,Mr Robert Carlton,2/22/2019,2/24/2019,Critical,SKU213,18,4.91,1,6%,3.05,Regular Air,Small Pack,88.38,5.3028,83.0772,86.1272
12641,C050,Mrs Gail Johnson,2/22/2019,2/28/2019,Low,SKU636,2,55.98,2,8%,4.86,Regular Air,Small Box,111.96,8.9568,103.0032,107.8632
12641,C050,Mr Robert Carlton,2/22/2019,2/26/2019,Low,SKU655,25,26.38,10,5%,5.86,Regular Air,Small Box,659.5,32.975,626.525,632.385
12641,C050,Mr Robert Carlton,2/22/2019,2/26/2019,Low,SKU902,24,155.06,47,7%,7.07,Regular Air,Small Box,3721.44,260.5008,3460.9392,3468.0092
11651,C269,Mr Robert Carlton,2/22/2019,2/24/2019,Medium,SKU792,19,3.28,1,7%,0.98,Express Air,Wrap Bag,62.32,4.3624,57.9576,58.9376
3749,C442,Mr Robert Carlton,2/23/2019,2/25/2019,Medium,SKU427,27,12.97,1,1%,1.49,Regular Air,Small Box,350.19,3.5019,346.6881,348.1781
21350,C622,Mrs Gail Johnson,2/24/2019,2/25/2019,Medium,SKU583,30,9.06,4,1%,9.86,Regular Air,Small Box,271.8,2.718,269.082,278.942
40001,C010,Mr Robert Carlton,2/24/2019,2/26/2019,Medium,SKU271,46,39.48,14,10%,3.99,Regular Air,Small Box,1816.08,181.608,1634.472,1638.462
32965,C533,Mr Robert Carlton,2/24/2019,2/25/2019,High,SKU600,2,3.98,1,4%,2.97,Regular Air,Wrap Bag,7.96,0.3184,7.6416,10.6116
18023,C781,Mrs Gail Johnson,2/24/2019,2/25/2019,Medium,SKU1092,38,120.97,31,9%,26.3,Delivery Truck,Jumbo Drum,4596.86,413.7174,4183.1426,4209.4426
18023,C781,Mr Robert Carlton,2/24/2019,2/25/2019,Medium,SKU566,34,5.78,1,7%,7.64,Regular Air,Small Box,196.52,13.7564,182.7636,190.4036
32965,C533,Mr Robert Carlton,2/24/2019,2/25/2019,High,SKU1059,25,99.99,16,10%,19.99,Regular Air,Small Box,2499.75,249.975,2249.775,2269.765
39909,C151,Mrs Gail Johnson,2/24/2019,3/3/2019,Low,SKU1152,50,175.99,48,0%,4.99,Regular Air,Small Box,8799.5,0,8799.5,8804.49
37863,C002,Mr Robert Carlton,2/24/2019,2/26/2019,High,SKU879,27,10.98,5,4%,3.37,Regular Air,Small Pack,296.46,11.8584,284.6016,287.9716
25799,C678,Miss Roseanna Marr,2/24/2019,2/27/2019,Low,SKU771,38,3.34,1,5%,7.49,Regular Air,Wrap Bag,126.92,6.346,120.574,128.064
54787,C136,Mrs Gail Johnson,2/24/2019,2/25/2019,High,SKU692,7,22.84,3,7%,16.87,Regular Air,Small Box,159.88,11.1916,148.6884,165.5584
4960,C178,Mrs Gail Johnson,2/25/2019,3/1/2019,Low,SKU044,30,300.98,18,9%,64.73,Delivery Truck,Jumbo Drum,9029.4,812.646,8216.754,8281.484
4960,C178,Miss Roseanna Marr,2/25/2019,2/27/2019,Low,SKU694,4,6.48,1,4%,8.74,Express Air,Small Box,25.92,1.0368,24.8832,33.6232
19558,C257,Miss Roseanna Marr,2/25/2019,2/28/2019,Low,SKU835,2,3.29,1,4%,1.35,Regular Air,Wrap Bag,6.58,0.2632,6.3168,7.6668
4642,C696,Mrs Gail Johnson,2/26/2019,2/27/2019,Critical,SKU1007,9,7.28,3,8%,3.52,Regular Air,Small Pack,65.52,5.2416,60.2784,63.7984
4642,C696,Mr Robert Carlton,2/26/2019,2/26/2019,Critical,SKU941,21,14.03,1,0%,9.37,Express Air,Small Box,294.63,0,294.63,304
21125,C510,Mrs Gail Johnson,2/26/2019,2/27/2019,Not Specified,SKU608,17,9.27,2,8%,4.39,Regular Air,Wrap Bag,157.59,12.6072,144.9828,149.3728
43137,C465,Miss Roseanna Marr,2/26/2019,2/27/2019,High,SKU902,40,155.06,62,5%,7.07,Regular Air,Small Box,6202.4,310.12,5892.28,5899.35
46372,C738,Mrs Gail Johnson,2/26/2019,2/26/2019,High,SKU421,7,52.4,23,2%,16.11,Regular Air,Small Box,366.8,7.336,359.464,375.574
46372,C738,Mrs Gail Johnson,2/26/2019,2/27/2019,High,SKU689,15,4.98,2,7%,8.33,Regular Air,Small Box,74.7,5.229,69.471,77.801
8133,C567,Miss Roseanna Marr,2/26/2019,2/27/2019,Medium,SKU652,11,35.44,16,4%,5.09,Regular Air,Small Box,389.84,15.5936,374.2464,379.3364
15462,C482,Mr Robert Carlton,2/26/2019,2/27/2019,Critical,SKU439,20,43.41,18,8%,2.99,Regular Air,Small Box,868.2,69.456,798.744,801.734
50145,C527,Mrs Gail Johnson,2/26/2019,2/27/2019,High,SKU167,18,18.84,8,6%,3.62,Regular Air,Wrap Bag,339.12,20.3472,318.7728,322.3928
50145,C527,Mr Robert Carlton,2/26/2019,2/26/2019,High,SKU175,9,46.94,15,0%,6.77,Regular Air,Small Box,422.46,0,422.46,429.23
7521,C500,Mrs Gail Johnson,2/27/2019,3/4/2019,Low,SKU1238,19,115.99,43,0%,2.5,Express Air,Small Box,2203.81,0,2203.81,2206.31
20068,C134,Mrs Gail Johnson,2/28/2019,3/1/2019,Critical,SKU349,9,5.53,2,9%,6.98,Regular Air,Small Box,49.77,4.4793,45.2907,52.2707
28741,C182,Mr Robert Carlton,2/28/2019,3/1/2019,Not Specified,SKU605,13,5.43,1,2%,0.95,Regular Air,Wrap Bag,70.59,1.4118,69.1782,70.1282
28741,C182,Miss Roseanna Marr,2/28/2019,3/1/2019,Not Specified,SKU879,5,10.98,1,4%,3.37,Regular Air,Small Pack,54.9,2.196,52.704,56.074
40612,C698,Mr Robert Carlton,2/28/2019,3/1/2019,High,SKU791,9,2.21,1,10%,1.12,Regular Air,Wrap Bag,19.89,1.989,17.901,19.021
928,C054,Mr Robert Carlton,3/1/2019,3/5/2019,Low,SKU273,21,59.98,2,6%,3.99,Express Air,Small Box,1259.58,75.5748,1184.0052,1187.9952
928,C054,Miss Roseanna Marr,3/1/2019,3/2/2019,Low,SKU103,26,14.58,5,2%,7.4,Express Air,Small Box,379.08,7.5816,371.4984,378.8984
12868,C553,Miss Roseanna Marr,3/1/2019,3/2/2019,Critical,SKU587,2,4.48,1,9%,1.22,Regular Air,Wrap Bag,8.96,0.8064,8.1536,9.3736
12868,C553,Mr Robert Carlton,3/1/2019,3/1/2019,Critical,SKU781,31,1.76,1,9%,0.7,Regular Air,Wrap Bag,54.56,4.9104,49.6496,50.3496
12194,C520,Miss Roseanna Marr,3/1/2019,3/1/2019,Critical,SKU1231,19,195.99,2,0%,3.99,Regular Air,Small Box,3723.81,0,3723.81,3727.8
5188,C101,Mrs Gail Johnson,3/1/2019,3/3/2019,Not Specified,SKU597,24,8.01,2,5%,2.87,Regular Air,Wrap Bag,192.24,9.612,182.628,185.498
40165,C102,Mrs Gail Johnson,3/1/2019,3/4/2019,High,SKU262,50,8.62,2,7%,4.5,Regular Air,Small Box,431,30.17,400.83,405.33
46115,C764,Mr Robert Carlton,3/1/2019,3/3/2019,Critical,SKU979,35,19.98,4,10%,4,Regular Air,Small Box,699.3,69.93,629.37,633.37
46115,C764,Mrs Gail Johnson,3/1/2019,3/1/2019,Critical,SKU614,38,12.28,5,0%,6.47,Regular Air,Small Box,466.64,0,466.64,473.11
16642,C005,Miss Roseanna Marr,3/1/2019,3/3/2019,Not Specified,SKU1260,46,205.99,57,7%,2.5,Regular Air,Small Box,9475.54,663.2878,8812.2522,8814.7522
33824,C431,Miss Roseanna Marr,3/1/2019,3/2/2019,Critical,SKU811,19,2.78,1,6%,1.34,Regular Air,Wrap Bag,52.82,3.1692,49.6508,50.9908
48071,C259,Miss Roseanna Marr,3/2/2019,3/11/2019,Low,SKU190,1,12.64,6,3%,4.98,Express Air,Small Pack,12.64,0.3792,12.2608,17.2408
22433,C121,Mr Robert Carlton,3/2/2019,3/4/2019,Critical,SKU1187,44,20.99,1,5%,0.99,Regular Air,Wrap Bag,923.56,46.178,877.382,878.372
47525,C055,Mrs Gail Johnson,3/2/2019,3/3/2019,Medium,SKU1023,40,15.98,2,1%,4,Regular Air,Small Box,639.2,6.392,632.808,636.808
